label,melody
0,0 1 75 127 1 68 100 31 7 68 100 25 10 71 92 31 11 66 92 31 14 71 92 31 15 90 92 31 18 90 92 13 0 1 74 40 13 10 69 149 77 0 1 78 149 31 7 71 80 31 10 78 40 27 11 66 40 27 14 60 40 27 15 68 40 27 18 71 40 13 0 1 90 80 25 7 66 149 31 10 74 100 139 0 10 90 149 31 11 68 149 9 15 68 100 31 18 66 149 6 0 1 90 149 25 28 68 100 31
0,0 1 2 203 1 66 79 6 7 68 65 6 10 2 203 10 78 63 58 14 2 203 18 2 203 0 1 2 203 1 66 65 6 7 60 79 6 10 2 203 10 66 65 6 11 68 92 81 14 2 203 18 2 203 0 1 2 203 1 34 79 6 7 34 65 6 10 2 203 10 66 63 46 14 2 203 14 68 63 13 33 66 42 31 18 2 203 18 68 51 6 20 66 51 6 0 1 2 203 1 60 42 6 7 66 63 6 10 2 203 10 67 42 58 14 2 203 18 2 203 0 1 2 203 1 66 42 6 7 60 63 6 10 2 203 10 67 51 6 11 78 42 6 14 2 203 14 66 65 6 15 66 63 77 18 2 203 26 60 65 6
0,0 1 2 55 1 60 63 31 7 60 63 31 10 60 63 27 11 41 63 13 15 68 65 6 18 52 79 6 20 4 65 25 0 1 66 63 6 7 19 65 25 10 4 79 25 11 41 65 77 0 1 19 65 25 7 41 79 31 10 68 65 31 11 41 63 13 15 4 79 25 18 60 65 25 20 4 63 25 0 1 16 12 31 7 78 42 25 10 16 63 31 11 69 42 9 0 1 41 42 31 7 71 42 31 10 71 42 31 11 71 51 13 15 41 63 6 18 34 12 6 20 67 42 25 0 28 60 51 27
0,0 1 2 176 1 16 79 31 28 56 92 31 7 21 12 31 29 16 63 89 15 4 79 31 33 16 92 222 0 1 19 79 31 28 72 92 31 7 21 12 31 29 52 63 13 11 56 12 31 30 52 42 13 15 72 79 6 18 56 65 188 0 1 52 65 25 28 56 12 31 7 52 65 25 29 19 42 58 26 56 51 31 26 21 42 6
0,0 1 2 183 1 4 40 6 7 4 35 25 10 19 79 119 0 10 4 35 77 15 19 79 9 18 4 65 6 20 4 12 6 0 1 19 65 9 7 19 79 6 10 4 35 13 14 4 79 6 15 19 92 6 18 4 40 77 0 10 21 149 6 11 4 80 6 14 19 40 9 15 4 35 9 18 21 79 9 20 19 65 46 0 7 4 40 6 10 4 35 122
0,0 1 2 155 1 4 59 25 29 16 53 25 37 41 59 25 30 41 53 25 32 16 51 27 15 16 51 113 0 11 41 42 31 30 41 51 25 32 41 51 31 15 16 59 13 24 4 5 6 26 41 42 77 0 11 41 42 31 30 41 51 25 32 16 51 31 15 16 57 9 24 16 59 31 20 41 53 49 0 10 41 63 27 37 41 63 27 11 41 42 27 30 52 53 25 32 16 51 27 15 16 51 6 18 41 59 25 26 41 53 25 0 28 16 51 6 29 41 51 46 30 41 63 46 33 16 42 61
0,0 1 2 161 1 34 5 27 28 34 5 27 7 60 5 25 10 60 5 27 37 60 12 25 30 34 5 25 32 34 17 25 33 34 12 25 24 34 5 97 0 1 34 5 27 28 34 5 27 7 60 5 23 11 34 12 6 14 60 5 27 32 60 17 9 33 60 12 25 24 60 5 101 0 18 68 5 25 20 34 44 49 0 10 60 45 64 15 60 43 25 18 34 43 31 18 34 17 25
0,0 1 75 87 1 34 38 89 14 41 8 13 18 34 8 89 0 10 16 86 13 14 41 8 200 0 1 16 86 89 14 41 8 13 18 16 92 13 0 1 41 38 23 29 41 91 13
0,0 1 2 155 1 34 63 31 28 34 22 27 7 66 63 27 29 34 36 77 33 34 36 27 18 60 36 27 24 19 8 31 20 41 22 27 26 41 63 31 0 1 41 22 31 28 41 8 27 7 41 22 31 29 41 36 49 33 34 36 27 18 41 36 27 24 41 8 27 20 41 22 27 26 41 63 27 0 1 41 8 27 28 41 86 27 7 34 8 27 29 34 91 64 33 34 39 27 18 34 91 31 24 34 8 25 26 41 8 27 0 1 41 8 31 28 16 86 27 29 41 86 27 10 41 86 25 11 34 63 25 30 34 5 49 0 1 34 63 31 28 34 22 27 7 66 63 27 29 34 36 77 33 34 36 27 18 60 36 27 24 19 8 31 20 41 22 27 26 41 63 31 0 1 4 63 27 1 16 5 25 28 34 5 27
0,0 1 75 96 28 41 42 6 29 41 12 6 37 41 22 46 33 41 43 27 24 41 43 6 26 41 73 25 0 28 41 42 6 29 41 12 46 30 41 22 46 24 41 43 31 26 41 43 31 0 28 41 43 31 29 41 43 31 37 41 43 13 14 41 73 23 24 41 22 9 0 1 41 12 77 11 41 42 77 18 41 12 9 0 1 41 12 88 11 41 22 154
0,0 1 75 146 1 69 65 13 10 75 146 10 68 65 25 11 34 79 25 14 75 146 14 60 35 49 18 75 146 20 34 79 25 0 1 75 146 1 78 65 23 7 68 40 31 10 75 146 10 66 65 25 11 68 79 25 14 75 146 14 60 35 46 18 75 146 0 1 75 146 1 66 79 9 10 75 146 10 66 79 25 11 66 65 27 14 75 146 14 74 12 6 18 60 92 25 20 34 40 31 0 1 41 80 25 7 60 40 25 10 34 79 25 11 60 92 31 14 60 80 64 0 1 68 35 9 10 68 35 25 11 16 40 31 14 68 35 9 20 66 65 27 0 1 66 79 27 28 41 79 27
0,0 1 2 106 29 66 91 27 10 2 106 10 66 40 27 37 69 92 9 14 2 106 32 69 86 6 33 78 92 6 18 2 106 24 66 40 112 0 1 2 106 10 2 106 37 69 79 25 30 71 86 25 14 2 106 32 69 92 31 33 78 40 31 18 2 106 24 78 92 25 26 68 40 31 0 1 2 106 28 78 91 25 29 74 149 31 10 2 106 37 68 100 13 14 2 106 32 71 149 23 18 2 106 24 90 91 6 0 1 2 106 10 2 106 37 78 79 6 30 69 86 25 32 66 92 25 33 66 40 25 24 66 92 25 26 68 40 25 0 28 69 91 25 29 78 149 25 37 66 100 23 32 71 149 13 18 66 100 108
0,0 1 2 107 7 16 86 31 10 16 65 27 37 41 63 6 30 16 5 31 15 78 5 27 33 16 51 31 18 41 63 25 20 66 5 112 0 1 16 5 27 28 34 5 27 7 34 5 6 37 34 5 27 11 68 5 6 14 34 63 9 18 16 63 31 24 16 65 27 20 16 63 31 0 1 4 63 27 28 19 65 27 7 41 63 6 10 19 5 27 11 21 86 49 18 19 86 27 24 34 65 31 20 4 63 25 0 1 16 5 31 7 4 86 31 10 41 65 31 37 19 63 6 30 16 5 6 15 34 51 27 33 19 5 27 18 4 63 25 24 41 65 112
0,0 1 2 96 1 69 63 6 7 69 22 13 37 69 22 31 11 69 22 31 30 71 63 31 14 67 5 31 32 71 5 13 18 68 8 31 24 66 8 6 26 69 5 6 0 28 71 63 46 37 66 63 31 11 78 63 31 30 67 5 31 14 60 63 31 32 78 63 6 33 67 22 49 0 1 71 86 6 7 67 17 13 37 71 17 31 11 71 17 31 30 67 5 31 14 68 63 31 32 69 5 13 18 67 5 31 24 68 86 6 26 66 8 31 0 1 68 22 31 28 67 63 49 11 71 63 31 30 71 5 6 32 66 63 31 15 71 22 6 18 78 8 46 0 1 71 63 6 7 67 22 13 37 67 22 31 11 71 22 31 30 66 63 31 14 78 5 31 32 78 5 13 18 68 8 31 24 66 8 6 20 78 5 6
0,0 1 2 120 1 41 35 25 7 16 35 25 10 16 35 27 37 34 35 9 14 60 36 25 15 41 39 25 18 34 80 27 24 16 40 9 0 1 41 40 89 0 1 41 35 25 7 16 35 25 10 16 35 27 37 34 35 9 14 60 22 25 15 41 22 25 18 34 80 31 24 16 36 9 0 1 41 40 89 15 34 39 25 18 41 22 25 20 41 65 23 0 7 34 22 25 10 41 35 64 15 16 39 6 18 41 79 25 20 41 79 6 26 41 35 6
0,0 1 75 161 1 60 42 13 10 60 42 13 14 16 42 46 18 41 12 6 20 52 65 105 0 18 52 35 6 20 41 79 6 0 1 34 65 77 11 60 12 49 18 60 12 97 0 1 60 79 13 10 34 79 13 14 60 79 13 33 60 79 6
0,0 1 75 145 29 90 91 9 30 90 40 6 33 90 91 25 24 90 149 9 0 28 71 100 31 29 90 149 25 37 66 100 25 30 90 149 6 32 90 149 31 15 66 100 31 33 74 149 31 24 71 91 31 24 90 91 31 26 74 92 9 0 29 69 91 6 30 90 40 6 33 90 91 6 24 66 149 25 0 28 71 100 31 29 69 149 25 37 68 100 31 30 90 39 25 32 74 149 31 15 68 100 31 33 90 149 25 24 90 91 25 26 69 158 6 0 28 74 135 6 29 68 100 6 37 71 158 6 30 90 39 6 32 74 149 6 33 71 100 6 24 74 149 6 26 71 149 25 0 28 66 158 6
0,0 1 75 103 1 68 63 25 7 78 63 13 10 75 103 11 66 51 25 14 75 103 14 68 53 23 18 66 42 61 0 10 66 73 25 11 66 73 25 14 66 53 25 15 68 51 31 18 78 51 25 20 78 51 25 0 1 67 42 25 7 67 51 64 14 66 42 25 15 66 63 25 18 68 63 25 20 68 63 25 0 1 68 65 25 7 68 63 23 11 68 92 25 14 68 63 25 15 68 65 25 18 68 65 25 20 68 65 25 0 1 68 92 25 7 78 86 13 11 78 40 49 18 68 92 89
0,0 1 2 55 1 21 59 31 28 21 59 31 7 21 59 31 29 60 82 6 37 41 136 6 30 16 128 31 14 16 70 6 15 19 59 113 0 29 34 128 6 37 34 70 6 30 16 47 31 14 16 57 6 15 34 53 113 0 29 34 57 31 10 16 57 31 37 41 57 31 11 16 57 31 30 16 57 6 32 34 70 31 15 16 59 89 0 28 41 51 31 7 4 53 31 29 34 73 31 10 41 73 6 11 41 73 31 30 34 73 6 32 4 73 31 15 4 59 31 33 41 53 6 24 16 51 13 0 1 21 59 31 28 21 59 31 7 21 59 31 29 60 82 6 37 41 136 6 30 16 128 31 14 16 70 6 32 19 59 113
0,0 1 75 110 1 16 79 25 7 16 79 31 29 16 65 31 10 16 22 6 11 16 22 108 20 16 22 6 0 1 4 65 25 7 16 79 25 10 16 79 25 11 19 65 6 14 4 35 64 20 19 35 6 0 7 16 35 25 10 16 79 9 14 4 79 94
0,0 1 2 144 28 71 149 6 29 68 100 6 10 2 144 37 90 149 46 14 2 144 32 90 40 46 18 2 144 24 69 91 81 0 1 2 144 10 2 144 30 90 92 6 14 2 144 32 90 92 6 33 66 92 6 18 2 144 24 74 92 6 26 78 40 46 0 1 2 144 29 74 149 6 10 2 144 37 69 40 6 30 71 149 6 14 2 144 32 78 91 6 33 78 91 46 18 2 144 26 4 100 64 0 1 2 144 29 68 158 6 10 2 144 37 66 80 6 30 66 91 6 14 2 144 32 69 100 6 33 68 158 6 18 2 144 24 68 100 46 0 1 2 144 28 68 149 64 10 2 144 37 60 100 118 14 2 144
0,0 1 2 140 28 74 12 25 29 68 17 25 37 68 22 31 11 68 12 31 32 78 22 6 33 34 79 6 24 34 35 49 0 37 90 79 13 32 78 35 6 33 34 36 6 24 34 80 23 0 29 60 36 25 37 68 35 6 30 68 79 6 32 68 36 6 33 60 35 6 24 66 79 49 0 29 68 22 25 37 78 12 23 33 71 79 6 24 66 35 23 0 28 78 79 6 29 4 35 6 37 68 36 118
0,0 1 75 87 28 66 73 125 24 66 73 31 20 60 59 13 0 28 16 51 27 7 16 42 122 0 33 34 42 9 20 68 12 46 0 7 60 63 49 24 16 63 6 26 41 12 31 26 16 63 188
0,0 1 2 87 1 72 36 31 28 56 36 31 7 21 12 31 29 21 12 31 10 2 87 10 56 12 31 37 52 22 31 11 56 22 13 14 2 87 32 56 12 31 15 62 36 77 18 2 87 0 1 2 87 1 62 80 31 28 21 36 31 7 56 22 31 29 62 8 31 10 2 87 10 72 8 31 37 72 8 31 11 72 79 31 30 72 8 6 14 2 87 32 115 79 31 15 133 35 49 18 2 87 26 72 35 31 0 1 2 87 1 21 8 31 28 72 35 31 7 19 17 6 10 2 87 10 16 5 6 11 52 12 6 14 2 87 14 56 12 31 32 72 5 31 15 52 12 6 18 2 87 18 72 22 46 0 1 2 87 1 72 22 31 28 62 35 31 7 56 79 31 29 56 79 6 10 2 87 37 72 22 31 11 72 22 31 30 62 35 31 14 2 87 14 56 79 31 32 62 35 31 15 114 36 49 18 2 87 26 56 36 31 0 1 2 87 1 41 36 31 28 16 36 31 7 21 12 31 29 21 12 31 10 56 12 31 37 52 22 31 11 56 22 13 32 56 12 31 15 62 36 49 26 62 80 31 0 1 62 36 31 1 21 80 31
0,0 1 2 183 1 34 8 112 11 60 79 25 14 60 35 9 33 34 79 31 18 60 35 25 20 60 80 25 0 1 60 36 121 0 1 60 12 112 11 34 22 25 14 34 8 9 33 34 79 27 18 34 35 25 20 34 8 25 0 1 34 22 154 0 1 60 12 25 7 60 17 23 11 60 12 25 14 60 43 13 18 60 43 25 20 34 43 25 26 34 12 9
0,0 1 75 176 7 71 38 170 0 7 90 86 25 10 71 8 31 11 71 86 31 14 74 8 31 15 66 63 9 20 74 8 9 0 7 69 86 23 14 60 91 31 15 69 8 25 18 90 86 31 20 71 8 13 0 7 71 92 194
0,0 1 2 3 10 66 53 81 0 1 78 53 25 7 68 59 25 10 68 57 49 15 68 57 25 18 68 59 23 0 1 78 51 6 7 68 59 25 10 68 53 13 14 66 42 23 18 66 63 13 0 1 68 53 25 7 68 51 25 10 66 42 13 14 68 53 13 18 66 51 13 0 1 66 53 23 29 66 63 109
0,0 1 75 96 1 66 79 6 7 66 35 6 10 67 36 6 11 60 40 6 14 71 36 46 18 16 80 6 20 67 36 6 0 1 71 36 6 7 67 36 6 10 68 35 6 11 67 35 46 15 71 39 77 0 1 67 79 6 7 78 35 6 10 68 36 6 11 66 40 6 14 67 36 46 18 67 80 6 20 67 36 6 0 1 66 36 6 7 66 36 6 10 67 35 6 11 67 35 81 0 1 67 79 6 7 78 35 6 10 71 36 6 11 66 40 6 14 67 36 46 18 67 80 6 20 67 36 6 26 67 36 6
0,0 1 2 127 1 34 8 9 29 34 8 31 10 34 8 31 37 34 22 31 30 34 63 31 14 41 17 89 0 1 60 5 6 29 60 5 31 10 60 5 27 37 60 5 31 30 68 63 25 14 34 5 77 0 1 34 86 31 28 34 86 31 29 34 86 31 10 41 86 31 37 16 8 31 30 34 22 31 14 41 22 9 33 34 86 23 26 41 22 31 0 1 4 8 105 0 1 34 5 31 28 60 5 31 29 68 5 31 10 60 5 31 37 68 5 31 30 68 63 25 14 34 8 108 0 1 34 86 31 28 34 86 31
0,0 1 2 84 1 71 22 31 28 69 8 25 29 69 22 31 37 69 22 25 32 69 17 31 15 67 5 27 33 71 17 31 18 69 5 27 24 69 17 31 26 69 45 25 0 28 74 43 6 30 67 5 27 14 69 17 27 32 69 43 9 18 67 43 27 24 71 43 31 26 69 17 31 0 1 67 5 27 28 69 43 31 29 74 17 25 30 69 12 31 14 69 5 27 32 74 17 25 24 69 17 31 26 74 22 31 0 1 69 5 31 37 69 5 31 11 71 12 31 30 71 22 31 14 71 8 31 32 71 22 31 33 71 22 31 24 69 5 31 20 71 12 31 26 71 22 31 0 1 78 8 27 28 71 22 31 29 69 22 31 32 69 12 31 15 71 5 31 33 69 12 27 18 71 5 27 24 69 17 31 20 69 5 31 26 71 12 31 0 1 71 8 31 7 71 22 31
0,0 1 2 127 1 16 92 25 7 67 149 13 11 66 80 31 14 78 40 46 20 34 80 27 26 78 40 27 0 1 78 92 6 29 67 40 27 10 60 80 25 11 67 40 31 14 78 92 64 20 60 92 27 26 67 79 27 0 1 67 65 27 28 78 12 27 7 66 65 9 11 68 79 27 30 67 65 27 14 67 79 31 15 78 149 9 20 60 92 27 26 67 79 27 0 1 78 40 61 0 1 67 92 9 10 67 149 25 11 66 92 25 14 66 40 64 20 60 80 27 26 66 40 27 26 67 92 6
0,0 1 2 162 1 68 47 6 7 78 50 6 10 78 47 46 14 67 47 6 15 67 44 46 20 66 45 6 0 1 16 43 6 7 68 45 6 10 68 17 46 14 66 5 6 15 78 12 6 18 66 5 6 20 68 22 6 0 1 68 47 6 7 60 45 6 10 67 44 46 14 66 44 6 15 66 45 6 18 66 45 6 20 68 44 6 0 1 60 43 6 7 34 45 6 10 60 17 46 14 66 5 6 15 66 17 6 18 67 5 6 20 68 12 31 26 67 5 113 0 14 78 5 6 15 60 17 6 18 68 43 6 20 68 17 31 26 68 5 13 0 7 41 12 31
0,0 1 75 106 1 4 17 25 7 4 5 25 10 16 63 6 11 4 86 101 0 1 16 17 25 7 4 5 25 10 4 63 6 11 4 22 113 0 10 4 8 23 14 4 8 31 15 4 8 31 18 16 8 31 20 16 8 6 0 1 21 86 6 7 4 92 25 10 16 8 23 14 19 86 108 0 1 4 17 25 7 16 5 25 10 4 63 25 11 4 86 113 26 16 17 25
0,0 1 75 96 1 34 8 25 7 41 65 25 10 34 63 13 14 34 63 13 18 60 65 31 20 16 8 31 0 1 41 86 13 10 34 92 9 14 41 92 13 18 41 86 31 20 41 92 31 0 1 34 36 31 7 16 92 25 10 41 8 9 14 34 8 13 18 16 86 31 20 41 8 25 0 1 34 65 23 10 41 8 88 20 34 8 31 0 1 41 8 25 7 34 65 31 10 34 63 13 14 34 63 9 18 34 65 25 24 41 8 31
0,0 1 75 87 28 68 43 6 29 71 44 6 37 71 44 6 30 67 59 6 32 67 73 6 33 71 43 46 26 69 43 6 0 28 71 42 6 29 74 73 46 30 69 73 6 32 66 43 6 33 69 73 46 26 71 73 6 0 28 67 43 6 29 69 44 6 37 71 44 6 30 71 59 6 32 68 73 6 33 71 43 46 26 78 44 46 0 29 69 42 6 37 71 17 6 30 69 43 46 33 71 17 46 26 71 43 6 0 28 71 73 6 29 71 65 6 37 67 22 6 30 67 12 6 32 67 42 6 33 71 12 6 24 66 22 77
0,0 1 2 156 1 34 35 6 7 34 8 25 10 34 35 31 11 34 36 31 14 34 36 31 15 34 38 6 18 34 36 77 0 14 34 35 6 15 34 36 6 18 34 38 23 0 1 34 36 6 7 34 38 6 10 34 39 13 14 34 39 6 15 34 85 6 18 34 35 6 20 34 8 6 0 1 34 22 6 7 34 8 6 10 34 35 6 14 34 39 6 15 34 35 6 18 34 36 9 0 1 34 36 6 7 34 38 6 10 34 39 25 30 34 39 6 14 34 85 25 15 34 39 25 18 34 39 89
0,0 1 75 195 28 41 43 46 10 75 195 37 41 73 46 14 75 195 32 41 43 77 18 75 195 26 34 73 6 0 1 75 195 28 68 44 6 29 68 44 6 10 75 195 37 60 73 6 30 66 44 6 14 75 195 32 34 73 113 18 75 195 0 1 75 195 28 68 70 46 10 75 195 37 34 54 6 30 41 54 13 14 75 195 32 60 44 46 18 75 195 24 41 73 6 26 60 54 77 0 1 75 195 10 75 195 10 19 44 160 14 75 195 18 75 195
0,0 1 2 127 28 78 149 9 37 60 92 27 11 67 79 27 30 78 40 61 0 30 67 92 9 33 67 149 25 24 66 92 25 26 66 40 64 0 37 60 80 27 11 66 40 27 30 67 92 6 15 78 40 27 33 67 80 25 24 66 79 31 26 66 92 64 0 37 66 92 27 11 66 79 27 30 67 65 25 32 67 65 27 15 66 79 27 33 78 92 31 24 78 80 27 20 66 92 27 26 71 40 25 0 28 71 40 6 37 66 80 27 11 78 40 27 30 71 80 6 14 66 149 125
0,0 1 2 203 29 19 42 13 10 2 203 11 41 51 31 30 34 42 6 14 2 203 32 34 63 81 18 2 203 0 1 2 203 29 19 92 6 10 2 203 37 21 79 6 30 21 65 6 14 2 203 32 16 65 6 33 4 79 6 18 2 203 24 34 65 77 0 1 2 203 29 41 65 6 10 2 203 37 62 79 6 30 56 63 6 14 2 203 32 16 65 6 33 21 79 6 18 2 203 24 19 79 31 20 19 92 89 0 1 2 203 10 2 203 37 34 40 6 30 56 42 6 32 21 63 61 0 28 68 65 6 29 60 79 6 37 34 92 6 30 68 79 58
0,0 1 2 87 1 78 17 27 28 68 43 27 7 67 43 9 11 78 43 31 30 66 43 31 32 78 17 27 15 68 12 31 33 71 17 31 20 71 22 25 0 1 67 22 25 7 67 22 25 10 78 8 27 37 67 22 112 0 1 66 17 27 28 78 17 27 7 67 17 25 37 67 17 25 30 68 17 27 14 78 17 27 32 67 12 27 15 67 22 27 33 67 12 27 24 71 17 27 20 66 43 13 0 7 67 43 25 10 67 17 27 37 78 12 88 0 1 78 43 27 28 66 17 27 7 78 43 6 37 71 43 25 30 67 43 27 14 78 43 27 32 78 17 27 15 78 43 27 33 78 45 25 20 67 44 25 0 1 71 44 25 28 67 44 27
0,0 1 75 84 1 41 38 31 7 21 36 6 10 19 92 46 14 19 38 46 18 19 92 46 0 1 21 36 46 10 19 91 77 15 19 36 9 18 21 38 208 0 1 4 38 25 7 19 36 25 10 19 92 23 14 19 38 23 18 4 92 23 0 1 4 86 46 10 19 36 77 32 21 86 6
0,0 1 2 161 7 66 86 27 29 60 79 31 10 78 86 27 37 66 79 27 11 68 65 31 14 69 86 31 32 60 92 23 24 69 86 31 26 66 79 27 0 1 71 65 23 37 90 86 25 30 74 79 27 14 90 65 31 15 71 79 9 24 69 86 25 26 68 92 27 0 1 74 86 23 37 68 40 31 30 66 92 27 14 71 86 31 15 66 92 6 24 68 40 31 26 71 38 27 0 1 69 40 46 37 66 40 25 30 68 40 27 14 69 65 13 24 66 40 31 26 68 40 27 0 1 69 79 6 7 69 79 27 29 78 79 27 10 68 91 31 37 78 86 25 30 68 92 25 32 66 40 27 32 69 40 139
0,0 1 75 87 1 16 35 108 14 4 80 61 0 1 4 8 64 10 4 79 6 11 4 35 6 14 4 36 46 18 4 80 6 20 4 36 9 0 1 4 35 46 10 4 35 46 14 21 36 6 15 4 35 9 18 4 79 46 0 1 16 35 119 0 1 19 39 89 30 16 99 108
0,0 1 75 182 28 34 12 23 37 41 63 31 30 41 12 25 32 41 63 25 33 41 12 25 24 16 59 25 26 4 51 25 0 28 41 73 101 24 34 51 25 26 41 43 31 0 28 41 73 9 37 16 12 31 30 41 12 25 32 34 73 9 24 41 12 31 26 41 12 31 0 28 41 12 61 33 41 42 108 0 28 41 12 6 7 41 12 200
0,0 1 75 87 1 41 79 6 7 4 79 6 10 4 79 6 11 34 12 46 15 41 22 6 18 34 22 6 20 56 8 6 0 1 52 8 6 7 41 8 108 14 41 8 27 15 34 8 6 18 68 22 46 0 1 41 35 6 7 41 35 46 11 60 8 46 15 68 79 228 0 1 52 36 6 7 56 36 25 10 62 36 6 11 72 36 25 14 72 36 6 15 4 12 31 18 19 12 6 20 56 22 6 26 72 79 6
0,0 1 75 145 7 60 79 25 10 60 35 125 0 1 68 35 25 7 60 8 25 10 60 22 25 11 60 22 31 14 60 22 25 15 60 8 25 18 68 22 25 20 60 45 13 0 7 60 43 25 10 68 17 139 0 1 67 35 31 7 60 8 31 10 60 22 31 11 60 22 31 14 60 22 31 15 60 12 25 18 68 17 25 20 60 12 9 0 7 60 22 6 10 60 8 122
0,0 1 75 138 1 4 65 49 11 21 12 64 18 4 65 13 0 1 4 35 112 11 21 40 64 18 16 35 31 20 21 79 31 0 1 4 65 46 11 19 12 49 18 4 12 23 0 1 19 79 77 11 4 65 112 18 4 79 46 0 1 4 35 174
0,0 1 2 87 1 68 63 27 28 67 73 27 7 71 73 31 10 34 42 27 37 78 73 27 11 34 73 27 14 66 42 27 32 78 73 27 15 78 73 31 18 34 42 31 24 60 73 27 20 60 73 31 0 1 41 42 31 28 41 73 27 7 34 73 31 37 60 42 31 11 66 51 31 0 1 34 63 31 28 66 73 27 7 66 73 31 10 60 42 27 37 60 73 27 11 68 73 27 14 34 42 27 32 60 73 27 15 60 73 27 18 34 42 27 24 68 73 27 20 60 73 27 0 1 41 42 27 28 34 73 27 7 34 73 27 10 41 73 31 37 60 59 27 11 78 57 31 26 68 54 31 0 1 34 59 31 28 34 51 31 7 78 54 25 10 68 59 31 11 60 51 27 30 71 57 31 14 34 59 31 32 16 51 27 15 67 57 25 18 78 59 31 26 71 59 25 0 1 67 73 31
0,0 1 75 199 1 34 12 25 7 60 79 25 10 68 22 31 11 60 12 31 14 60 12 25 15 68 17 31 18 60 17 25 20 60 12 25 0 1 60 22 25 7 60 12 49 20 60 22 25 0 1 60 22 25 7 60 22 25 10 60 12 25 11 68 22 6 15 34 22 6 18 60 79 25 20 34 35 25 0 1 60 36 25 7 60 79 77 14 60 80 25 15 60 36 31 18 34 35 46 0 1 34 35 6 7 34 35 6 10 60 35 23 14 60 36 31 15 34 35 25 18 41 79 31 20 34 79 25 26 34 22 25
0,0 1 75 76 1 41 22 46 10 75 76 10 19 63 6 11 34 5 95 14 75 76 18 75 76 0 1 75 76 10 75 76 11 41 53 6 14 75 76 14 4 43 13 33 56 22 13 18 75 76 20 4 17 77 0 1 75 76 10 75 76 10 16 5 77 14 75 76 15 4 22 61 18 75 76 0 1 75 76 7 41 8 6 10 75 76 10 16 22 6 11 34 63 95 0 11 4 63 6 14 16 22 46 33 16 86 6
0,0 1 75 107 28 19 85 9 29 52 91 6 10 75 107 37 19 38 13 14 75 107 32 4 38 9 18 75 107 24 21 38 89 0 1 75 107 10 75 107 37 4 8 13 14 75 107 32 4 8 25 33 52 86 25 18 75 107 24 4 8 23 0 1 75 107 28 19 38 31 29 4 38 25 10 75 107 37 4 92 23 14 75 107 32 19 86 25 33 19 8 25 18 75 107 24 4 86 108 0 1 75 107 10 75 107 37 16 36 13 32 4 36 25 33 4 86 31 24 4 91 13 0 28 4 85 31 29 4 91 25 37 4 38 13 32 19 38 23 18 4 38 108
0,0 1 75 199 1 19 128 13 10 41 70 23 14 41 57 23 18 41 73 46 0 1 41 51 46 10 19 59 61 18 16 51 25 20 41 42 25 0 1 41 12 25 7 34 42 112 14 41 59 13 18 41 59 23 0 1 41 73 46 10 41 42 13 14 34 51 77 0 1 34 42 13 10 16 12 122
0,0 1 2 107 28 69 79 27 7 66 79 9 37 66 79 31 11 90 65 6 32 74 40 25 15 74 65 25 24 90 22 27 20 90 65 6 0 1 74 79 31 7 66 40 13 37 78 100 31 30 90 79 31 32 90 40 31 33 90 40 6 24 78 36 27 20 90 36 25 0 37 69 40 31 30 74 42 31 32 71 65 27 33 90 65 25 24 74 22 27 20 90 22 13 0 28 90 65 31 7 74 79 23 30 71 79 25 32 90 42 23 24 66 12 31 26 90 22 25 0 28 90 65 9 37 71 79 31 30 74 86 25 32 74 65 6 18 68 22 27 24 41 65 27 24 68 79 77
0,0 1 75 107 28 78 70 31 28 78 70 31 29 41 54 31 29 41 54 31 37 41 44 9 37 41 44 9 32 67 70 9 32 67 70 9 24 71 54 64 24 71 54 64 0 24 78 73 64 24 78 73 64 0 29 67 44 31 29 67 44 31 37 78 73 9 37 78 73 9 32 78 54 9 32 78 54 9 24 34 73 6 24 71 73 6 26 60 44 31 0 28 78 54 9 28 78 54 9 37 71 73 64 37 71 73 64 24 67 59 31 24 67 59 31 26 60 59 27 26 60 59 27 0 28 67 59 31 28 67 59 31 29 4 44 31 37 74 54 9 32 67 42 9 32 67 42 9 24 69 73 77 24 69 73 77
0,0 1 2 84 28 60 92 31 7 66 86 31 29 68 65 9 30 66 65 31 32 66 65 27 15 90 5 31 33 74 63 27 18 60 65 27 24 60 65 27 20 68 86 31 26 66 92 9 0 7 78 86 31 29 68 92 9 30 74 59 13 33 69 59 13 26 90 51 25 0 28 90 5 25 29 69 51 9 30 90 59 31 32 69 59 27 15 68 59 27 33 90 53 27 18 66 51 27 24 68 59 27 20 69 53 31 26 68 51 13 0 7 71 53 31 29 71 51 46 30 78 63 13 15 90 5 31 33 66 51 6 33 78 51 6 26 69 86 6 0 28 60 92 31 7 66 86 31 29 68 65 9 30 66 63 27 14 60 63 27 32 71 63 27 15 68 65 31 33 69 86 27 18 78 86 31 24 60 65 31 20 66 86 31 26 68 92 46
